COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
25|M|B   |2014         |1518
25|M|B   |2015         |1408
25|M|B   |2016         |1803
25|M|B   |2017         |1837
25|M|B   |2018         |2249
25|M|B   |2019         |2379
25|M|B   |2020         |1641
25|M|B   |2021         |2226
25|M|B   |2022         |2050
25|M|B   |2023         |1945
25|M|B   |2024         |2334
25|M|B   |2025         |2089
25|M|B   |2026         |104
25|M|B   |Anterior_2014|69806
25|M|B+E |2018         |2
25|M|B+E |2019         |3
25|M|B+E |2020         |1
25|M|B+E |2021         |2
25|M|B+E |2022         |1
25|M|B+E |2024         |2
25|M|B+E |2025         |6
25|M|B+E |Anterior_2014|24
25|M|C   |2020         |1
25|M|C   |2024         |1
25|M|C   |2025         |1
25|M|C   |2026         |1
25|M|C   |Anterior_2014|4
25|M|C+E |2025         |4
25|M|C+E |2026         |1
25|M|C1  |2018         |1
25|M|C1  |2025         |4
25|M|C1  |2026         |2
25|M|C1  |Anterior_2014|10
25|M|C1+E|2024         |1
25|M|C1+E|2025         |3
25|M|C1+E|2026         |2
25|M|C1+E|Anterior_2014|5
25|M|D   |2024         |1
25|M|D+E |2025         |1
25|M|D+E |2026         |1
25|M|D1  |2025         |2
25|M|D1  |2026         |2
25|M|D1+E|Anterior_2014|1
25|M|LVA |2016         |1
25|M|LVA |2018         |1
25|M|LVA |2025         |2
25|M|LVA |Anterior_2014|2
25|V|A   |2014         |5
25|V|A   |2015         |5
25|V|A   |2016         |1
25|V|A   |2017         |4
25|V|A   |2018         |12
25|V|A   |2019         |13
25|V|A   |2020         |20
25|V|A   |2021         |24
25|V|A   |2022         |18
25|V|A   |2023         |26
25|V|A   |2024         |48
25|V|A   |2025         |65
25|V|A   |2026         |1
25|V|A   |Anterior_2014|3169
25|V|A1  |2014         |50
25|V|A1  |2015         |52
25|V|A1  |2016         |58
25|V|A1  |2017         |73
25|V|A1  |2018         |81
25|V|A1  |2019         |90
25|V|A1  |2020         |77
25|V|A1  |2021         |118
25|V|A1  |2022         |109
25|V|A1  |2023         |111
25|V|A1  |2024         |140
25|V|A1  |2025         |178
25|V|A1  |2026         |12
25|V|A1  |Anterior_2014|5946
25|V|A2  |2014         |2
25|V|A2  |2015         |6
25|V|A2  |2016         |6
25|V|A2  |2017         |8
25|V|A2  |2018         |10
25|V|A2  |2019         |17
25|V|A2  |2020         |15
25|V|A2  |2021         |28
25|V|A2  |2022         |21
25|V|A2  |2023         |27
25|V|A2  |2024         |37
25|V|A2  |2025         |54
25|V|A2  |2026         |7
25|V|A2  |Anterior_2014|3211
25|V|AM  |2014         |179
25|V|AM  |2015         |209
25|V|AM  |2016         |222
25|V|AM  |2017         |225
25|V|AM  |2018         |200
25|V|AM  |2019         |207
25|V|AM  |2020         |193
25|V|AM  |2021         |278
25|V|AM  |2022         |259
25|V|AM  |2023         |284
25|V|AM  |2024         |334
25|V|AM  |2025         |413
25|V|AM  |2026         |27
25|V|AM  |Anterior_2014|48194
25|V|B   |2014         |1601
25|V|B   |2015         |1545
25|V|B   |2016         |1772
25|V|B   |2017         |1795
25|V|B   |2018         |2095
25|V|B   |2019         |2228
25|V|B   |2020         |1775
25|V|B   |2021         |2483
25|V|B   |2022         |2419
25|V|B   |2023         |2685
25|V|B   |2024         |3257
25|V|B   |2025         |3644
25|V|B   |2026         |237
25|V|B   |Anterior_2014|60710
25|V|B+E |2014         |1
25|V|B+E |2015         |2
25|V|B+E |2017         |1
25|V|B+E |2018         |6
25|V|B+E |2019         |12
25|V|B+E |2020         |37
25|V|B+E |2021         |24
25|V|B+E |2022         |58
25|V|B+E |2023         |52
25|V|B+E |2024         |41
25|V|B+E |2025         |45
25|V|B+E |2026         |3
25|V|B+E |Anterior_2014|438
25|V|C   |2014         |1
25|V|C   |2015         |1
25|V|C   |2017         |1
25|V|C   |2019         |1
25|V|C   |2020         |2
25|V|C   |2022         |3
25|V|C   |2023         |2
25|V|C   |2024         |18
25|V|C   |2025         |31
25|V|C   |2026         |6
25|V|C   |Anterior_2014|193
25|V|C+E |2016         |1
25|V|C+E |2019         |1
25|V|C+E |2021         |1
25|V|C+E |2022         |4
25|V|C+E |2023         |2
25|V|C+E |2024         |26
25|V|C+E |2025         |21
25|V|C+E |2026         |5
25|V|C+E |Anterior_2014|139
25|V|C1  |2019         |1
25|V|C1  |2021         |4
25|V|C1  |2022         |1
25|V|C1  |2023         |3
25|V|C1  |2024         |34
25|V|C1  |2025         |14
25|V|C1  |2026         |4
25|V|C1  |Anterior_2014|208
25|V|C1+E|2017         |1
25|V|C1+E|2018         |1
25|V|C1+E|2019         |1
25|V|C1+E|2022         |3
25|V|C1+E|2024         |27
25|V|C1+E|2025         |23
25|V|C1+E|2026         |7
25|V|C1+E|Anterior_2014|116
25|V|D   |2016         |1
25|V|D   |2020         |1
25|V|D   |2021         |1
25|V|D   |2022         |2
25|V|D   |2024         |19
25|V|D   |2025         |21
25|V|D   |2026         |1
25|V|D   |Anterior_2014|9
25|V|D+E |2017         |1
25|V|D+E |2018         |1
25|V|D+E |2021         |1
25|V|D+E |2022         |1
25|V|D+E |2024         |20
25|V|D+E |2025         |14
25|V|D+E |2026         |1
25|V|D+E |Anterior_2014|9
25|V|D1  |2020         |1
25|V|D1  |2023         |1
25|V|D1  |2024         |22
25|V|D1  |2025         |12
25|V|D1  |2026         |2
25|V|D1  |Anterior_2014|7
25|V|D1+E|2018         |1
25|V|D1+E|2020         |1
25|V|D1+E|2022         |1
25|V|D1+E|2024         |16
25|V|D1+E|2025         |20
25|V|D1+E|2026         |4
25|V|D1+E|Anterior_2014|13
25|V|LVA |2017         |1
25|V|LVA |2018         |3
25|V|LVA |2021         |4
25|V|LVA |2023         |3
25|V|LVA |2024         |25
25|V|LVA |2025         |33
25|V|LVA |Anterior_2014|4
26|M|A   |2014         |2
26|M|A   |2016         |1
26|M|A   |2018         |3
26|M|A   |2020         |5
26|M|A   |2021         |10
26|M|A   |2022         |12
26|M|A   |2023         |7
26|M|A   |2024         |10
26|M|A   |2025         |16
26|M|A   |Anterior_2014|64
26|M|A1  |2014         |2
26|M|A1  |2015         |3
26|M|A1  |2016         |6
26|M|A1  |2017         |4
26|M|A1  |2018         |5
26|M|A1  |2019         |15
26|M|A1  |2020         |8
26|M|A1  |2021         |17
26|M|A1  |2022         |12
26|M|A1  |2023         |15
26|M|A1  |2024         |28
26|M|A1  |2025         |23
26|M|A1  |2026         |2
26|M|A1  |Anterior_2014|164
26|M|A2  |2017         |2
26|M|A2  |2018         |5
26|M|A2  |2019         |6
26|M|A2  |2020         |8
26|M|A2  |2021         |8
26|M|A2  |2022         |3
26|M|A2  |2023         |6
26|M|A2  |2024         |13
26|M|A2  |2025         |10
26|M|A2  |Anterior_2014|76
26|M|AM  |2014         |19
26|M|AM  |2015         |14
26|M|AM  |2016         |23
26|M|AM  |2017         |14
26|M|AM  |2018         |28
26|M|AM  |2019         |21
26|M|AM  |2020         |45
26|M|AM  |2021         |48
26|M|AM  |2022         |53
26|M|AM  |2023         |45
26|M|AM  |2024         |55
26|M|AM  |2025         |48
26|M|AM  |2026         |3
26|M|AM  |Anterior_2014|8392
26|M|B   |2014         |1071
26|M|B   |2015         |1054
26|M|B   |2016         |1346
26|M|B   |2017         |1046
26|M|B   |2018         |1434
26|M|B   |2019         |1400
26|M|B   |2020         |1102
26|M|B   |2021         |1426
26|M|B   |2022         |1330
26|M|B   |2023         |1348
26|M|B   |2024         |1449
26|M|B   |2025         |1355
26|M|B   |2026         |86
26|M|B   |Anterior_2014|54085
26|M|B+E |2015         |1
26|M|B+E |2016         |3
26|M|B+E |2017         |1
26|M|B+E |2018         |1
26|M|B+E |2019         |5
26|M|B+E |2020         |4
26|M|B+E |2021         |6
26|M|B+E |2022         |3
26|M|B+E |2023         |10
26|M|B+E |2024         |2
26|M|B+E |2025         |5
26|M|B+E |Anterior_2014|34
26|M|C   |2014         |1
26|M|C   |2025         |4
26|M|C   |Anterior_2014|3
26|M|C+E |2025         |1
26|M|C+E |Anterior_2014|1
26|M|C1  |2025         |2
26|M|C1  |Anterior_2014|3
26|M|C1+E|2023         |1
26|M|C1+E|2025         |6
26|M|C1+E|Anterior_2014|2
26|M|D   |2025         |1
26|M|D   |2026         |1
26|M|D+E |2025         |1
26|M|D1  |2025         |1
26|M|D1+E|2025         |4
26|V|A   |2014         |1
26|V|A   |2015         |1
26|V|A   |2016         |2
26|V|A   |2017         |6
26|V|A   |2018         |3
26|V|A   |2019         |20
26|V|A   |2020         |13
26|V|A   |2021         |20
26|V|A   |2022         |18
26|V|A   |2023         |22
26|V|A   |2024         |33
26|V|A   |2025         |50
26|V|A   |2026         |4
26|V|A   |Anterior_2014|1747
26|V|A1  |2014         |15
26|V|A1  |2015         |25
26|V|A1  |2016         |30
26|V|A1  |2017         |24
26|V|A1  |2018         |35
26|V|A1  |2019         |48
26|V|A1  |2020         |35
26|V|A1  |2021         |65
26|V|A1  |2022         |61
26|V|A1  |2023         |63
26|V|A1  |2024         |56
26|V|A1  |2025         |84
26|V|A1  |2026         |5
26|V|A1  |Anterior_2014|2804
26|V|A2  |2014         |1
26|V|A2  |2015         |2
26|V|A2  |2016         |6
26|V|A2  |2017         |7
26|V|A2  |2018         |10
26|V|A2  |2019         |11
26|V|A2  |2020         |13
26|V|A2  |2021         |17
26|V|A2  |2022         |18
26|V|A2  |2023         |19
26|V|A2  |2024         |32
26|V|A2  |2025         |56
26|V|A2  |2026         |2
26|V|A2  |Anterior_2014|1691
26|V|AM  |2014         |76
26|V|AM  |2015         |78
26|V|AM  |2016         |110
26|V|AM  |2017         |92
26|V|AM  |2018         |106
26|V|AM  |2019         |157
26|V|AM  |2020         |174
26|V|AM  |2021         |191
26|V|AM  |2022         |196
26|V|AM  |2023         |166
26|V|AM  |2024         |224
26|V|AM  |2025         |272
26|V|AM  |2026         |15
26|V|AM  |Anterior_2014|30711
26|V|B   |2014         |1040
26|V|B   |2015         |1111
26|V|B   |2016         |1300
26|V|B   |2017         |1053
26|V|B   |2018         |1514
26|V|B   |2019         |1418
26|V|B   |2020         |1101
26|V|B   |2021         |1479
26|V|B   |2022         |1422
26|V|B   |2023         |1590
26|V|B   |2024         |1985
26|V|B   |2025         |2566
26|V|B   |2026         |146
26|V|B   |Anterior_2014|55931
26|V|B+E |2014         |2
26|V|B+E |2016         |1
26|V|B+E |2017         |7
26|V|B+E |2018         |7
26|V|B+E |2019         |6
26|V|B+E |2020         |12
26|V|B+E |2021         |12
26|V|B+E |2022         |6
26|V|B+E |2023         |20
26|V|B+E |2024         |21
26|V|B+E |2025         |17
26|V|B+E |Anterior_2014|346
26|V|C   |2017         |1
26|V|C   |2020         |1
26|V|C   |2023         |1
26|V|C   |2025         |6
26|V|C   |Anterior_2014|69
26|V|C+E |2024         |2
26|V|C+E |2025         |7
26|V|C+E |Anterior_2014|45
26|V|C1  |2014         |1
26|V|C1  |2020         |1
26|V|C1  |2022         |1
26|V|C1  |2023         |1
26|V|C1  |2025         |9
26|V|C1  |Anterior_2014|86
26|V|C1+E|2020         |1
26|V|C1+E|2022         |2
26|V|C1+E|2024         |1
26|V|C1+E|2025         |6
26|V|C1+E|2026         |1
26|V|C1+E|Anterior_2014|45
26|V|D   |2024         |2
26|V|D   |2025         |3
26|V|D   |Anterior_2014|6
26|V|D+E |Anterior_2014|5
26|V|D1  |2018         |1
26|V|D1  |2024         |1
26|V|D1  |2025         |4
26|V|D1  |Anterior_2014|6
26|V|D1+E|2025         |5
26|V|D1+E|Anterior_2014|3
26|V|LVA |2020         |1
26|V|LVA |2021         |1
26|V|LVA |2023         |1
26|V|LVA |2024         |1
26|V|LVA |2025         |4
26|V|LVA |Anterior_2014|8
27|M|A   |2016         |1
27|M|A   |2017         |2
27|M|A   |2018         |2
27|M|A   |2019         |3
27|M|A   |2020         |2
27|M|A   |2021         |2
27|M|A   |2022         |5
27|M|A   |2023         |4
27|M|A   |2024         |12
27|M|A   |2025         |21
27|M|A   |Anterior_2014|96
27|M|A1  |2014         |4
27|M|A1  |2015         |12
27|M|A1  |2016         |7
27|M|A1  |2017         |9
27|M|A1  |2018         |13
27|M|A1  |2019         |20
27|M|A1  |2020         |15
27|M|A1  |2021         |18
27|M|A1  |2022         |24
27|M|A1  |2023         |19
27|M|A1  |2024         |22
27|M|A1  |2025         |16
27|M|A1  |Anterior_2014|443
27|M|A2  |2017         |1
27|M|A2  |2018         |4
27|M|A2  |2019         |6
27|M|A2  |2020         |2
27|M|A2  |2021         |5
27|M|A2  |2022         |9
27|M|A2  |2023         |10
27|M|A2  |2024         |10
27|M|A2  |2025         |18
27|M|A2  |2026         |2
27|M|A2  |Anterior_2014|107
27|M|AM  |2014         |15
27|M|AM  |2015         |21
27|M|AM  |2016         |12
27|M|AM  |2017         |20
27|M|AM  |2018         |22
27|M|AM  |2019         |19
27|M|AM  |2020         |26
27|M|AM  |2021         |31
27|M|AM  |2022         |22
27|M|AM  |2023         |29
27|M|AM  |2024         |38
27|M|AM  |2025         |45
27|M|AM  |2026         |2
27|M|AM  |Anterior_2014|10452
27|M|B   |2014         |1134
27|M|B   |2015         |1000
27|M|B   |2016         |1094
27|M|B   |2017         |911
27|M|B   |2018         |1455
27|M|B   |2019         |1364
27|M|B   |2020         |1071
27|M|B   |2021         |1219
27|M|B   |2022         |1014
27|M|B   |2023         |1018
27|M|B   |2024         |1099
27|M|B   |2025         |1106
27|M|B   |2026         |59
27|M|B   |Anterior_2014|71194
27|M|B+E |2014         |1
27|M|B+E |2016         |2
27|M|B+E |2017         |1
27|M|B+E |2018         |6
27|M|B+E |2019         |2
27|M|B+E |2020         |2
27|M|B+E |2021         |1
27|M|B+E |2022         |2
27|M|B+E |2023         |4
27|M|B+E |2024         |1
27|M|B+E |2025         |5
27|M|B+E |Anterior_2014|99
27|M|C   |Anterior_2014|3
27|M|C+E |Anterior_2014|1
27|M|C1  |2024         |1
27|M|C1  |2025         |2
27|M|C1  |Anterior_2014|12
27|M|C1+E|2023         |1
27|M|C1+E|Anterior_2014|4
27|M|D1  |2015         |1
27|M|D1  |2024         |1
27|M|D1  |Anterior_2014|2
27|M|D1+E|Anterior_2014|2
27|M|LVA |2025         |2
27|M|LVA |Anterior_2014|19
27|V|A   |2014         |1
27|V|A   |2015         |1
27|V|A   |2016         |1
27|V|A   |2017         |2
27|V|A   |2018         |11
27|V|A   |2019         |8
27|V|A   |2020         |6
27|V|A   |2021         |8
27|V|A   |2022         |10
27|V|A   |2023         |14
27|V|A   |2024         |35
27|V|A   |2025         |31
27|V|A   |2026         |2
27|V|A   |Anterior_2014|2409
27|V|A1  |2014         |34
27|V|A1  |2015         |40
27|V|A1  |2016         |35
27|V|A1  |2017         |19
27|V|A1  |2018         |52
27|V|A1  |2019         |30
27|V|A1  |2020         |49
27|V|A1  |2021         |71
27|V|A1  |2022         |58
27|V|A1  |2023         |55
27|V|A1  |2024         |72
27|V|A1  |2025         |96
27|V|A1  |2026         |2
27|V|A1  |Anterior_2014|3737
27|V|A2  |2014         |6
27|V|A2  |2015         |3
27|V|A2  |2016         |2
27|V|A2  |2017         |1
27|V|A2  |2018         |9
27|V|A2  |2019         |7
27|V|A2  |2020         |13
27|V|A2  |2021         |12
27|V|A2  |2022         |9
27|V|A2  |2023         |18
27|V|A2  |2024         |25
27|V|A2  |2025         |43
27|V|A2  |Anterior_2014|2417
27|V|AM  |2014         |62
27|V|AM  |2015         |69
27|V|AM  |2016         |63
27|V|AM  |2017         |42
27|V|AM  |2018         |76
27|V|AM  |2019         |50
27|V|AM  |2020         |82
27|V|AM  |2021         |88
27|V|AM  |2022         |78
27|V|AM  |2023         |83
27|V|AM  |2024         |112
27|V|AM  |2025         |119
27|V|AM  |2026         |3
27|V|AM  |Anterior_2014|36000
27|V|B   |2014         |883
27|V|B   |2015         |853
27|V|B   |2016         |947
27|V|B   |2017         |701
27|V|B   |2018         |1158
27|V|B   |2019         |1039
27|V|B   |2020         |1021
27|V|B   |2021         |1307
27|V|B   |2022         |1197
27|V|B   |2023         |1351
27|V|B   |2024         |1460
27|V|B   |2025         |1608
27|V|B   |2026         |85
27|V|B   |Anterior_2014|54515
27|V|B+E |2014         |2
27|V|B+E |2015         |1
27|V|B+E |2016         |3
27|V|B+E |2017         |4
27|V|B+E |2018         |2
27|V|B+E |2019         |6
27|V|B+E |2020         |3
27|V|B+E |2021         |2
27|V|B+E |2022         |5
27|V|B+E |2023         |7
27|V|B+E |2024         |9
27|V|B+E |2025         |11
27|V|B+E |2026         |3
27|V|B+E |Anterior_2014|811
27|V|C   |2018         |1
27|V|C   |2021         |1
27|V|C   |2024         |2
27|V|C   |2025         |7
27|V|C   |Anterior_2014|70
27|V|C+E |2015         |1
27|V|C+E |2019         |1
27|V|C+E |2020         |1
27|V|C+E |2022         |1
27|V|C+E |2024         |3
27|V|C+E |2025         |7
27|V|C+E |2026         |1
27|V|C+E |Anterior_2014|28
27|V|C1  |2022         |2
27|V|C1  |2023         |1
27|V|C1  |2024         |4
27|V|C1  |2025         |5
27|V|C1  |Anterior_2014|201
27|V|C1+E|2023         |1
27|V|C1+E|2024         |2
27|V|C1+E|2025         |7
27|V|C1+E|Anterior_2014|30
27|V|D   |2023         |1
27|V|D   |2024         |1
27|V|D   |2025         |5
27|V|D   |2026         |1
27|V|D   |Anterior_2014|3
27|V|D+E |2023         |1
27|V|D+E |2024         |1
27|V|D+E |2025         |2
27|V|D+E |Anterior_2014|2
27|V|D1  |2020         |1
27|V|D1  |2023         |1
27|V|D1  |2024         |1
27|V|D1  |2025         |5
27|V|D1  |2026         |2
27|V|D1  |Anterior_2014|4
27|V|D1+E|2025         |3
27|V|D1+E|Anterior_2014|9
27|V|LVA |2022         |1
27|V|LVA |2024         |12
27|V|LVA |2025         |16
27|V|LVA |Anterior_2014|74
28|M|A   |2014         |38
28|M|A   |2015         |25
28|M|A   |2016         |70
28|M|A   |2017         |88
28|M|A   |2018         |72
28|M|A   |2019         |125
28|M|A   |2020         |103
28|M|A   |2021         |140
28|M|A   |2022         |133
28|M|A   |2023         |157
28|M|A   |2024         |234
28|M|A   |2025         |326
28|M|A   |2026         |21
28|M|A   |Anterior_2014|1824
28|M|A1  |2014         |59
28|M|A1  |2015         |59
28|M|A1  |2016         |110
28|M|A1  |2017         |113
28|M|A1  |2018         |127
28|M|A1  |2019         |202
28|M|A1  |2020         |124
28|M|A1  |2021         |209
28|M|A1  |2022         |207
28|M|A1  |2023         |223
28|M|A1  |2024         |298
28|M|A1  |2025         |387
28|M|A1  |2026         |24
28|M|A1  |Anterior_2014|4109
28|M|A2  |2014         |29
28|M|A2  |2015         |35
28|M|A2  |2016         |62
28|M|A2  |2017         |94
28|M|A2  |2018         |79
28|M|A2  |2019         |132
28|M|A2  |2020         |95
28|M|A2  |2021         |168
28|M|A2  |2022         |126
28|M|A2  |2023         |178
28|M|A2  |2024         |252
28|M|A2  |2025         |386
28|M|A2  |2026         |12
28|M|A2  |Anterior_2014|1998
28|M|AM  |2014         |439
28|M|AM  |2015         |439
28|M|AM  |2016         |462
28|M|AM  |2017         |468
28|M|AM  |2018         |535
28|M|AM  |2019         |558
28|M|AM  |2020         |552
28|M|AM  |2021         |723
28|M|AM  |2022         |668
28|M|AM  |2023         |764
28|M|AM  |2024         |880
28|M|AM  |2025         |1027
28|M|AM  |2026         |47
28|M|AM  |Anterior_2014|117556
28|M|B   |2014         |26282
28|M|B   |2015         |25622
28|M|B   |2016         |30993
28|M|B   |2017         |29770
28|M|B   |2018         |34631
28|M|B   |2019         |37161
28|M|B   |2020         |28587
28|M|B   |2021         |36835
28|M|B   |2022         |34546
28|M|B   |2023         |34303
28|M|B   |2024         |35217
28|M|B   |2025         |38812
28|M|B   |2026         |1573
28|M|B   |Anterior_2014|1161482
28|M|B+E |2014         |20
28|M|B+E |2015         |50
28|M|B+E |2016         |116
28|M|B+E |2017         |139
28|M|B+E |2018         |159
28|M|B+E |2019         |171
28|M|B+E |2020         |112
28|M|B+E |2021         |162
28|M|B+E |2022         |198
28|M|B+E |2023         |261
28|M|B+E |2024         |223
28|M|B+E |2025         |273
28|M|B+E |2026         |9
28|M|B+E |Anterior_2014|1538
28|M|C   |2016         |1
28|M|C   |2019         |1
28|M|C   |2023         |1
28|M|C   |2025         |1
28|M|C   |Anterior_2014|39
28|M|C+E |2025         |1
28|M|C+E |Anterior_2014|9
28|M|C1  |2014         |1
28|M|C1  |2019         |1
28|M|C1  |2021         |2
28|M|C1  |2022         |3
28|M|C1  |2023         |8
28|M|C1  |2024         |2
28|M|C1  |2025         |1
28|M|C1  |Anterior_2014|104
28|M|C1+E|2025         |1
28|M|C1+E|Anterior_2014|80
28|M|D   |2019         |1
28|M|D   |Anterior_2014|2
28|M|D+E |2022         |1
28|M|D+E |2025         |1
28|M|D+E |Anterior_2014|1
28|M|D1  |2022         |1
28|M|D1  |2023         |1
28|M|D1  |2026         |1
28|M|D1  |Anterior_2014|1
28|M|D1+E|2014         |2
28|M|D1+E|2023         |1
28|M|D1+E|Anterior_2014|2
28|M|LVA |2015         |1
28|M|LVA |2025         |1
28|V|A   |2014         |111
28|V|A   |2015         |112
28|V|A   |2016         |255
28|V|A   |2017         |306
28|V|A   |2018         |345
28|V|A   |2019         |508
28|V|A   |2020         |561
28|V|A   |2021         |496
28|V|A   |2022         |359
28|V|A   |2023         |502
28|V|A   |2024         |767
28|V|A   |2025         |960
28|V|A   |2026         |68
28|V|A   |Anterior_2014|19202
28|V|A1  |2014         |297
28|V|A1  |2015         |287
28|V|A1  |2016         |474
28|V|A1  |2017         |564
28|V|A1  |2018         |621
28|V|A1  |2019         |855
28|V|A1  |2020         |739
28|V|A1  |2021         |848
28|V|A1  |2022         |791
28|V|A1  |2023         |867
28|V|A1  |2024         |1195
28|V|A1  |2025         |1461
28|V|A1  |2026         |90
28|V|A1  |Anterior_2014|33718
28|V|A2  |2014         |133
28|V|A2  |2015         |145
28|V|A2  |2016         |339
28|V|A2  |2017         |376
28|V|A2  |2018         |435
28|V|A2  |2019         |636
28|V|A2  |2020         |681
28|V|A2  |2021         |512
28|V|A2  |2022         |507
28|V|A2  |2023         |585
28|V|A2  |2024         |892
28|V|A2  |2025         |1123
28|V|A2  |2026         |76
28|V|A2  |Anterior_2014|20011
28|V|AM  |2014         |1164
28|V|AM  |2015         |1187
28|V|AM  |2016         |1363
28|V|AM  |2017         |1235
28|V|AM  |2018         |1467
28|V|AM  |2019         |1583
28|V|AM  |2020         |1538
28|V|AM  |2021         |1811
28|V|AM  |2022         |1674
28|V|AM  |2023         |1897
28|V|AM  |2024         |2297
28|V|AM  |2025         |2565
28|V|AM  |2026         |112
28|V|AM  |Anterior_2014|343485
28|V|B   |2014         |25396
28|V|B   |2015         |25337
28|V|B   |2016         |29550
28|V|B   |2017         |28977
28|V|B   |2018         |34205
28|V|B   |2019         |37693
28|V|B   |2020         |30284
28|V|B   |2021         |39359
28|V|B   |2022         |39306
28|V|B   |2023         |41379
28|V|B   |2024         |46081
28|V|B   |2025         |52127
28|V|B   |2026         |2259
28|V|B   |Anterior_2014|1233534
28|V|B+E |2014         |66
28|V|B+E |2015         |89
28|V|B+E |2016         |174
28|V|B+E |2017         |252
28|V|B+E |2018         |302
28|V|B+E |2019         |379
28|V|B+E |2020         |357
28|V|B+E |2021         |348
28|V|B+E |2022         |317
28|V|B+E |2023         |502
28|V|B+E |2024         |526
28|V|B+E |2025         |459
28|V|B+E |2026         |25
28|V|B+E |Anterior_2014|10555
28|V|C   |2014         |3
28|V|C   |2015         |2
28|V|C   |2016         |3
28|V|C   |2017         |4
28|V|C   |2018         |2
28|V|C   |2019         |2
28|V|C   |2021         |2
28|V|C   |2022         |2
28|V|C   |2023         |12
28|V|C   |2024         |9
28|V|C   |2025         |14
28|V|C   |2026         |1
28|V|C   |Anterior_2014|1060
28|V|C+E |2014         |2
28|V|C+E |2015         |3
28|V|C+E |2016         |2
28|V|C+E |2018         |1
28|V|C+E |2020         |1
28|V|C+E |2021         |1
28|V|C+E |2022         |1
28|V|C+E |2023         |2
28|V|C+E |2024         |10
28|V|C+E |2025         |9
28|V|C+E |Anterior_2014|429
28|V|C1  |2015         |4
28|V|C1  |2016         |3
28|V|C1  |2017         |1
28|V|C1  |2018         |4
28|V|C1  |2019         |5
28|V|C1  |2020         |2
28|V|C1  |2021         |5
28|V|C1  |2022         |9
28|V|C1  |2023         |15
28|V|C1  |2024         |20
28|V|C1  |2025         |11
28|V|C1  |2026         |1
28|V|C1  |Anterior_2014|1450
28|V|C1+E|2014         |2
28|V|C1+E|2015         |2
28|V|C1+E|2017         |1
28|V|C1+E|2019         |2
28|V|C1+E|2020         |1
28|V|C1+E|2022         |3
28|V|C1+E|2023         |10
28|V|C1+E|2024         |9
28|V|C1+E|2025         |8
28|V|C1+E|2026         |2
28|V|C1+E|Anterior_2014|529
28|V|D   |2014         |1
28|V|D   |2018         |1
28|V|D   |2019         |1
28|V|D   |2020         |1
28|V|D   |2022         |1
28|V|D   |2023         |2
28|V|D   |2024         |2
28|V|D   |2025         |9
28|V|D   |2026         |1
28|V|D   |Anterior_2014|93
28|V|D+E |2014         |1
28|V|D+E |2015         |1
28|V|D+E |2019         |2
28|V|D+E |2020         |1
28|V|D+E |2021         |2
28|V|D+E |2022         |1
28|V|D+E |2024         |2
28|V|D+E |2025         |1
28|V|D+E |Anterior_2014|34
28|V|D1  |2014         |1
28|V|D1  |2018         |2
28|V|D1  |2019         |1
28|V|D1  |2020         |2
28|V|D1  |2021         |3
28|V|D1  |2022         |3
28|V|D1  |2023         |5
28|V|D1  |2024         |5
28|V|D1  |2025         |4
28|V|D1  |2026         |1
28|V|D1  |Anterior_2014|97
28|V|D1+E|2014         |1
28|V|D1+E|2017         |1
28|V|D1+E|2020         |2
28|V|D1+E|2022         |1
28|V|D1+E|2023         |2
28|V|D1+E|2024         |3
28|V|D1+E|2025         |4
28|V|D1+E|2026         |1
28|V|D1+E|Anterior_2014|52
28|V|LVA |2021         |1
28|V|LVA |2022         |1
28|V|LVA |2023         |1
28|V|LVA |2024         |6
28|V|LVA |2025         |3
28|V|LVA |Anterior_2014|10
29|M|A   |2014         |5
29|M|A   |2015         |5
29|M|A   |2016         |15
29|M|A   |2017         |17
29|M|A   |2018         |11
29|M|A   |2019         |14
29|M|A   |2020         |16
29|M|A   |2021         |33
29|M|A   |2022         |26
29|M|A   |2023         |40
29|M|A   |2024         |69
29|M|A   |2025         |83
29|M|A   |2026         |6
29|M|A   |Anterior_2014|552
29|M|A1  |2014         |25
29|M|A1  |2015         |13
29|M|A1  |2016         |29
29|M|A1  |2017         |47
29|M|A1  |2018         |49
29|M|A1  |2019         |50
29|M|A1  |2020         |43
29|M|A1  |2021         |84
29|M|A1  |2022         |98
29|M|A1  |2023         |96
29|M|A1  |2024         |120
29|M|A1  |2025         |142
29|M|A1  |2026         |12
29|M|A1  |Anterior_2014|1424
29|M|A2  |2014         |8
29|M|A2  |2015         |1
29|M|A2  |2016         |5
29|M|A2  |2017         |14
29|M|A2  |2018         |18
29|M|A2  |2019         |22
29|M|A2  |2020         |22
29|M|A2  |2021         |30
29|M|A2  |2022         |51
29|M|A2  |2023         |36
29|M|A2  |2024         |68
29|M|A2  |2025         |89
29|M|A2  |2026         |9
29|M|A2  |Anterior_2014|666
29|M|AM  |2014         |332
29|M|AM  |2015         |330
29|M|AM  |2016         |403
29|M|AM  |2017         |325
29|M|AM  |2018         |411
29|M|AM  |2019         |429
29|M|AM  |2020         |333
29|M|AM  |2021         |573
29|M|AM  |2022         |450
29|M|AM  |2023         |830
29|M|AM  |2024         |561
29|M|AM  |2025         |539
29|M|AM  |2026         |25
